-3.212228126676743289e-01,-8.175599637734050351e-02,-2.587076150969534472e-01,6.728200168483289278e-02
1.346097133699168391e-01,-2.852839762208688734e-01,2.657089882554051208e-01,1.725161924109747391e-01
4.189955574360248319e-02,-3.283457883658792431e-01,1.879838179998996606e-01,-3.406879835843042437e-01
2.509734285007786392e-01,-2.866578919091053446e-01,-2.551571038418568027e-01,-4.830281024194108541e-01
-6.820949424105049452e-02,-1.493360512885622271e-01,3.624634152220938543e-01,5.570574891592370431e-02
2.482292090656480488e-01,-2.556809067135287217e-01,7.327992224344614947e-02,-3.098811143647329791e-01
-4.126293448550561460e-01,7.593840278382963938e-01,8.112266142556832926e-02,-1.879641824842755438e-01
-1.933651775879140222e-01,-3.191522995851521771e-01,-2.496639258206198586e-01,1.046180008297490915e-01
3.250057223346167756e-01,2.618750169518263005e-01,2.076805769656994982e-01,3.718167668073663057e-01
-4.010565957212698374e-01,2.580126995138695700e-01,4.683470869724643548e-01,-5.550383627857737034e-02
1.687253583811727242e-01,-2.910346640229718451e-01,5.728558475914131976e-02,3.226610265903596259e-02
-1.771207662246806758e-01,2.880251378200697765e-01,-1.592405525022436152e-01,3.050091056274905066e-01
6.512902767240791313e-02,-3.467088263762564959e-01,3.624280021529596163e-01,-1.118006232033981751e-01
3.596529595153580283e-01,-8.643095274058354080e-03,-1.957236790351622180e-01,-3.404635095081944961e-03
1.046410020216422820e-01,-3.235473744658349804e-01,3.651266422204013651e-02,2.866737040789394952e-01
1.351439707157755243e-01,1.626923009869473968e-01,-3.760279704582769056e-01,-2.723022340840794975e-01
-9.669398427260872397e-02,-1.900596014751993190e-01,1.446548306504532033e-01,-4.029880409804756369e-01
4.906878294292726927e-02,2.151780526404957483e-02,-2.512844486027187574e-01,-3.943258312523006959e-01
-1.803484541456123191e-01,-8.324979822176415967e-01,9.783771823623452213e-02,-3.922819326066523948e-01
-5.967103880707267383e-01,4.035730197539281194e-01,3.181459695531759779e-01,3.380819160279801335e-03
-1.766014090250593860e-01,3.689527771165095754e-02,-3.907758840665502276e-01,6.518231469428481528e-02
2.755655837921595075e-01,-1.960687799498646855e-01,1.809251495518727770e-01,-3.587342935920019571e-02
4.472728512094920061e-01,-1.555605524921348931e-02,-5.201518131443332721e-02,7.333625138539056829e-03
2.635152722925180879e-01,5.713877838656554464e-02,7.134790460149111058e-02,3.432827800290061404e-01
1.367279167567966684e-02,-1.197578012762461480e-01,2.762757916658633017e-01,1.082469259531949196e-01
5.166485900876828519e-02,1.480721885887158473e-01,3.328672442712689028e-01,3.447846925132379003e-01
3.406527465080180228e-01,7.989574416124492484e-02,1.886630295032173388e-01,1.336862738557365038e-01
1.521899831035801627e-02,1.791932232038367101e-01,-1.122352137845035736e-01,-3.753110242495934917e-02
-2.069091494836795553e-01,-1.310670074190353473e-01,-4.042821517747242632e-01,4.030069259228367257e-02
-1.084424509374069950e-01,7.507833427554069620e-03,-4.055449246296538579e-02,4.464762014603694262e-01
3.105331559960524124e-01,-1.663107145176103974e-01,-2.457374843736190306e-01,1.553937070778964036e-01
9.180495772305581614e-02,-3.171880798314717365e-01,1.440934898383683105e-01,-2.914582188916556293e-01
-1.534474899790218283e-01,2.274264133427896240e-01,1.314480076862567515e-01,3.786717324944557928e-01
9.145343403061723109e-02,-1.980287568352624705e-01,2.206883868184121855e-01,5.545516575948410132e-02
6.899130495928372866e-03,-1.092332862054026799e-02,1.683191380492504372e-02,2.190046422581796645e-02
-7.432768690702294678e-02,2.716978382825184779e-01,3.375623544276189214e-02,-1.632980461401584149e-01
-1.574638746135548495e-01,5.876982672535725760e-02,1.547617049519607602e-01,-4.699382316771626988e-01
1.837055043343903404e-01,1.852177023347930523e-02,-1.013134731977275854e-01,-3.478144603786627598e-01
5.009341301416805337e-01,4.867004942753028196e-02,-3.662725032392152857e-01,-2.784591325392831163e-01
-2.329638672379935882e-01,-1.352730283945469299e-02,-4.688043364495380616e-01,-2.834000868781177962e-01
3.026675882478957469e-01,1.575195792428562558e-01,-6.729341427052347446e-02,-2.327073031927046620e-01
-1.833314698164690282e-01,2.157790035658296579e-01,-3.666148130270018290e-01,-2.832280642091998812e-01
9.931901061400606745e-02,-3.190034007191047127e-01,-1.194380415916946048e-01,-1.369669040531560633e-01
